,Unnamed: 0,session_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1601,1601,1ae47e75584c3,6362,6356,6402,16668,6383,53140,52350,3144380,50934,51211,6355,1294404,6403,6368,130759,52779,6385,6396,7158228,6372,52230,2615537,7824086,8589904,51291
1602,1602,1ae623ac68c56,3394658,1361220,1647985,1709771,2624330,150790,2865554,758751,243731,1386397,1289246,7876478,49687,6656022,153925,7901636,150789,49892,1333099,2154268,4495306,107143,535011,341696,4802028
1603,1603,1ae817f103a5a,48976,1284084,3569682,107827,92964,218636,48719,177737,48625,49033,49195,495536,989785,1439453,48767,6273198,2759444,1152950,215476,4015824,48849,5877384,3105864,341471,50683
1604,1604,1ae86126a2485,640521,2304296,362956,163292,399391,1041258,1758199,1093482,1358756,1129546,3912754,6705838,9426174,,,,,,,,,,,,
1605,1605,1aebe1b87ae87,1542729,5055268,5742,1353046,545706,5832250,6953024,2201134,5548,5557,5745,52195,1711789,2275636,6337998,1322534,3137952,1217776,2769706,5910514,5601,152005,2270528,5559,972749
1606,1606,1aebfac986eb6,110370,1733937,384496,103134,4491592,1361384,1048872,1026804,1505615,1026720,103153,1026748,984191,851236,1293942,1501855,349471,3372044,349566,103171,103146,110369,1026738,1026812,674276
1607,1607,1aed6bd8922c2,1835319,1646391,1287702,5048028,1572751,6717254,134874,5959582,2753204,93329,110238,2581356,5106732,1435899,101382,97782,101394,,,,,,,,
1608,1608,1aef73a85d71f,54629,1471853,14870,13873,54764,54773,1321256,54737,9724148,8437382,429691,5122066,54600,2219140,2902066,99652,1288430,42182,54702,4411766,106627,54607,54630,84944,18211
1609,1609,1af0f37dca1c9,6402746,6511398,7965164,6679832,6442358,9234888,8205220,8510924,,,,,,,,,,,,,,,,,
1610,1610,1af1569e0f655,104522,104730,900117,104671,1076986,104567,104916,104513,104607,164677,5816566,104710,104599,104641,8740576,104568,104674,104499,5974306,478216,104986,104539,104510,104724,104537
1611,1611,1af2b5ad09e62,3123886,44333,44161,43774,44068,43707,44827,101012,101010,43499,101005,3044984,101007,962811,43940,44348,44458,44030,1325508,1355884,153989,44167,43364,43825,101004
1612,1612,1af85c2243ccb,11341,138149,11340,11338,152971,2524718,4297012,4123970,5725308,5116190,11344,99982,99695,4227446,152967,9043488,1140115,3788124,,,,,,,
1613,1613,1b001ac283c0b,2834278,2600422,2201436,693811,1936601,1552745,1837839,1980859,10889144,2716274,3844820,3365562,2265450,2795631,2380180,5614918,3183515,2296830,3876802,1717729,3760018,5172164,2747350,2200950,3816546
1614,1614,1b0f6b8599af1,98945,10041782,37614,84840,37520,3136589,1774141,81290,37521,25887,37532,37636,98950,117376,752581,2147104,2299472,2341860,2395686,3132492,3365554,3812488,4127294,8109996,8143682
1615,1615,1b178a5a0c7a6,14621,81597,12323,81598,12322,1673557,2876350,81585,12303,1350676,3141491,2219354,,,,,,,,,,,,,
1616,1616,1b1d0c915af7c,104529,1930839,4497388,2003215,4856310,478171,1827505,1911027,104995,4493882,104821,6299940,104726,326916,104530,326921,105005,1434995,104638,6918740,104963,104532,5898372,104738,109315
1617,1617,1b21cc02951ed,350366,992269,2145218,1220450,8156434,1062682,10175282,532356,910647,1014789,3135662,1263547,1941231,902975,1266934,2800404,6260024,1266952,1321146,3963632,6662998,8016850,3216013,6754332,6925798
1618,1618,1b3d0a78893a4,71370,65092,67884,66461,157043,823701,9770378,75585,10073450,65173,1853107,4473084,8274286,152030,73438,893825,62552,69101,75280,10602674,3522364,138385,78002,1333210,7129444
1619,1619,1b3db3174a4cc,1539133,1330972,2325638,1932351,1503695,2175084,320256,953229,1711895,1941669,1711115,5115076,1554537,4146574,4179200,4529048,3156468,3135876,320221,3135900,828566,4980084,1711817,7315050,1206935
1620,1620,1b427d4f18103,891093,103484,8805412,1500391,954519,6806728,1049928,3539818,1320590,1127559,6163642,3247218,6806398,1111345,1049914,1472993,1519063,8331694,8498246,10553986,1532635,1006145,103656,1120217,103501
1621,1621,1b47ca10a2c3b,32936,147633,1302308,907611,82017,125341,2866072,86957,5207720,80921,86919,86956,99039,7797870,86929,10553984,2303256,127309,86977,86940,86970,99038,99033,9616934,2442433
1622,1622,1b4c83a0bb9c8,8274074,8460724,4013056,5413624,126861,5156014,8859702,126793,8263656,150320,4266162,9165004,8413332,2827384,4831500,7315312,5907448,7819938,1889749,2149654,10430574,3251691,6724004,9470768,8510196
1623,1623,1b5347ba66dd4,7176372,2558293,2880606,2857758,7176810,7358708,11161968,2269808,1207297,559506,2773794,1882731,2879734,3218356,3853692,7146096,,,,,,,,,
1624,1624,1b5af843469f5,117587,14335,14243,13699,80400,80384,80436,149976,150010,150020,897189,927197,1487955,4341192,3136464,921197,81899,80415,80371,80443,80359,3124024,13641,2116058,945213
1625,1625,1b5e4422ee61e,3762228,3842156,1297518,507216,326776,323891,2795941,2678848,2175906,3242948,323896,1119804,1689867,6317992,1668617,506151,1400238,3571484,1827175,507046,164673,1326066,2223546,2038755,1950289
1626,1626,1b5eeee366438,505741,94969,6846892,9187736,1482701,8178350,9302822,3893540,125917,8139088,6483848,8927466,,,,,,,,,,,,,
1627,1627,1b5ffe57d5e65,3207546,5884194,2642634,4025434,2875192,6291620,8332058,1049656,2245988,2441906,3158206,3930172,2758300,6987398,4581012,2025965,1886607,2893774,10571136,2642982,6434494,2024123,2642778,2807858,3178536
1628,1628,1b614f28d5f50,2870048,3484138,3148418,3187198,104732,105013,3427140,1689671,3132914,5130222,104944,2356628,478181,655661,3133080,159641,3133090,2007769,3131674,757181,106404,3132908,2703114,961987,478951
1629,1629,1b69da99fa664,7797408,768621,3375649,1548321,129978,1549385,6039600,7873514,4787246,6746820,1582505,2038903,8928140,8384508,8213460,,,,,,,,,,
1630,1630,1b6dbf39f883f,8271,2738364,153300,4341420,67396,67383,2013089,358946,149706,57062,1290651,9324046,8290,71250,7183426,149695,64553,15577,102805,61420,2767604,67400,153305,2423476,67350
1631,1631,1b701dba5fee9,107154,4725524,2245288,3952436,2475126,3861738,2258422,981519,2672822,6251934,4076412,2065138,5779168,6699876,2579618,2813984,5055512,2673206,9783366,2312892,3248538,10595606,2036905,2675156,962875
1632,1632,1b73ecbe69b9a,2020981,4113874,10010372,1775011,3982474,2174486,10048974,8930278,2229936,8171530,9876016,9908588,8546042,8531766,10414914,8657460,,,,,,,,,
1633,1633,1b75eeca44695,2212586,9512810,4350630,4908304,3828460,4101818,7680270,972425,3864200,7988160,5997134,2212590,2158672,2212556,3805982,4102728,3853242,2105344,5664552,5619040,972345,2212578,2796319,2714901,3135632
1634,1634,1b762790606a5,27236,27235,27225,27234,27230,1306158,1711171,41062,101655,2019709,29199,1321356,27342,2728731,29184,4621126,29190,8990672,110559,27268,1339280,5479144,4079606,1771457,27287
1635,1635,1b78395485e86,34350,948643,34337,43174,34342,42363,42334,42894,100302,34343,740596,42402,42952,34351,34348,1350878,34338,18230,34344,42450,1346370,995523,2024959,2196006,5653536
1636,1636,1b7a609c66591,4719854,2686072,1107100,350731,100869,1875619,1502663,2320752,100876,9719298,1542909,2877647,6681700,927041,1331633,3883960,931665,350901,5194706,5115588,350786,1108477,4126030,9152808,2235916
1637,1637,1b8136053bb6f,3827162,3135074,8750068,3998416,5066730,2643464,2724836,7270330,9207730,6864680,6443694,4688228,9601358,9617114,5139490,5508040,7384464,,,,,,,,
1638,1638,1b85bee5e614a,81069,139282,139290,139276,14174,1106858,8451254,2630648,155468,9173752,8182796,4602050,9208214,9010508,7382108,7728322,10805832,10839926,,,,,,,
1639,1639,1b89c63f2b047,9064250,77013,949091,1082474,359786,1082476,568086,4362994,5821052,70652,5723870,1257049,3566602,77076,1259405,231171,376851,1081770,1438217,58302,76031,78956,1108331,563116,5722590
1640,1640,1b91747cb00a5,2144580,6693736,1333390,99186,486801,4979914,9170972,95012,6289012,93040,7797190,7923166,148661,99189,935885,5474810,2165252,2861008,93022,152601,6626256,11019070,6166198,691846,93007
1641,1641,1b91b13d09fe9,3198822,6770364,2316626,3161302,3566308,7920068,6507364,9203060,3566316,6278038,6399406,7205286,2625836,,,,,,,,,,,,
1642,1642,1b972e8d05233,819281,33278,80522,4801378,819286,152636,2108070,9399,2162584,2454976,2900054,940712,1487973,954503,131462,903195,2847662,819276,8804946,10115296,2379780,152634,2106768,111072,822736
1643,1643,1b99a99522dd5,589796,1592609,1015327,1236158,1999827,687181,5185630,1015351,2845508,7777682,1952323,917513,111095,2867032,3805766,1952977,1836537,1033336,1357327,1055968,2297070,1950301,2630598,3812856,589801
1644,1644,1b9db7b51eb7f,2036115,509561,509571,2685713,8386064,5175500,10124984,7788614,,,,,,,,,,,,,,,,,
1645,1645,1b9f47dc9bcb3,370806,3184540,2924494,7302274,3144016,5004364,8513866,2104876,7907254,7857314,2199532,8272888,9382154,4022410,9540650,3758090,8962432,9285660,6986856,5461998,9691670,6942612,2503916,9351578,5467336
1646,1646,1ba16700b471c,2251320,517096,9445222,3239502,1719357,5860932,1571785,382156,2905698,2282738,390666,2152530,3478090,476256,350166,1330478,203946,476186,3755908,595511,4967522,4080326,8250888,678676,1552515
1647,1647,1ba22f58db096,790331,9775814,9806060,4068736,7783178,2025339,7731198,9207624,1206831,1630373,7811324,8370802,,,,,,,,,,,,,
1648,1648,1ba3f4e62b2a8,2442653,3517590,511346,3885350,3178474,4531540,3135730,1030628,3932110,1369145,2313584,3063528,3225192,3954166,6000910,8740330,6299242,3184326,4251042,3794538,3223770,3149470,2048257,2557242,3393498
1649,1649,1baf20481fe70,3136495,8546726,689951,5799672,3246700,6342406,10064270,36462,4385898,6007116,7827108,,,,,,,,,,,,,,
1650,1650,1bbc0cf7548cb,5739,132784,5557,5055268,9826,5559,5683,2769706,2211448,13863,1825989,5548,5672,5742,1621897,2201134,5716,5547,53235,5712,5532,13772,5601,5719,1383914
1651,1651,1bbe685b185e7,68536,8007,56238,3818482,7984,7992,8000,65566,66836,70589,8019,904883,982923,982947,8020,7983,79862,101465,1941711,8056,59531,101477,153684,1373705,8026
1652,1652,1bc0a692bf46c,1136027,1810231,1658359,9380868,531976,1154609,1000329,1270489,1270491,391426,5413492,1326601,2566110,2838202,4834492,6654892,1101400,1000293,1491489,1457653,2185674,391436,415616,494971,2034785
1653,1653,1bc340496946b,14795,64756,7305266,4996542,140802,918199,62074,66356,76636,58908,7900,76794,78042,64757,5204966,886213,151815,7898,859856,7899,355416,3521588,1083734,61619,61577
1654,1654,1bc378d8cdf3b,5059294,2367397,2505094,1883195,2776179,1266491,1242485,5140328,1650015,1326068,6557502,478246,3837120,902795,1450581,1499027,2813186,1473745,1776169,479326,1375201,104661,503361,5478552,477981
1655,1655,1bc67cf406702,8448816,1109350,908541,1475209,667231,4775080,2327448,4493686,10259454,10262318,6477590,10857966,7772432,3115708,10439420,10160786,10821820,102047,6468906,109095,4753644,10166184,101988,1445899,850466
1656,1656,1bd2ffa9e348c,7399,94113,792911,7772506,83006,986977,736686,989651,96859,114528,126029,117361,735001,127376,127532,1169579,1202530,97002,5757144,6308348,2191030,115896,128120,4900336,5760668
1657,1657,1bd404a322360,2673636,3845770,104632,104902,1754159,5008004,2077872,2759718,3795382,2535386,2083424,104828,1052058,8253052,1009187,5971424,1668407,1245372,1664991,1244593,3883954,4567728,5122358,5130198,2501438
1658,1658,1bd76a97cd177,1044880,1246333,2049991,788211,2329450,5754618,1393804,1776577,965149,979155,2707158,960357,350281,6972188,368661,5746730,1145155,814656,7858024,815121,3111942,5049346,1295478,3185658,1217228
1659,1659,1bd861f652b1d,1203914,126550,55183,1908551,8983896,1350872,55211,129548,2594408,55212,98981,55187,98976,3857640,1689909,126576,126552,55190,4751210,5191614,55186,126034,106997,106982,55209
1660,1660,1bd88f7a60c4e,345026,321976,3145880,1711845,4467324,4409992,1236146,322011,1318649,1711685,132652,322026,345021,321951,154475,4511680,8264824,1774273,2301870,7130906,1375397,322041,5148412,2671392,3974052
1661,1661,1bda642f17b1c,17713,2359736,94016,110504,350426,41536,117383,1363611,151050,1185180,624556,930747,120071,1812587,1310374,1185182,129383,17686,39507,1392669,2019813,127324,1890121,112189,118354
1662,1662,1be4ffaef5c7b,6533954,4572856,3554146,151827,933451,6365508,3484880,911551,2282300,3183047,5081140,36453,907363,6340020,36454,107368,1625365,4440056,1511181,3194054,1258671,5746558,80225,2805597,25955
1663,1663,1be8b19cf84e0,940414,29801,29829,3133564,402726,914271,184936,9253,897717,5050076,3491488,29808,1954563,29797,9562464,6114072,9890220,1533189,29810,29837,5735624,9550128,97872,5735622,29819
1664,1664,1bebb3fe3235c,5165598,5106732,101389,3832116,2108300,2164900,2106538,3382104,8978780,4001900,7856818,1951731,5078522,7977986,9249466,2848836,5479494,2737614,6488168,1249959,1365012,1982997,2619046,3135257,3790484
1665,1665,1bf6d985c1459,41303,41360,2305742,41251,100966,41268,351091,1361993,3444522,148558,41144,1947215,41282,148556,41366,7368276,3769002,41250,1542151,41300,41269,152523,106036,102883,
1666,1666,1bf7513d3dca0,1352756,1190560,963703,4232216,668656,1480153,2940670,2940678,7032298,1130851,1498409,7881268,1423397,9531982,1431644,6990488,10191272,10898406,10346300,10199482,2773165,10166902,10189960,2877536,10864978
1667,1667,1c01530448492,7564470,1953973,1864791,2655762,2654914,2605882,8936062,9237162,8453274,1882893,8310650,8514376,9522562,9947424,,,,,,,,,,,
1668,1668,1c0164c3d96ac,2524570,1187856,2183794,2729600,2561195,2256658,964957,1819361,917067,1751269,436836,1502725,912205,4175074,3203362,22354,2799406,6465598,2257696,1534651,1772945,643656,2080868,21462,1195078
1669,1669,1c078512aaca6,20483,16407,914845,20317,6904774,20564,4266266,4625048,106920,20363,7219858,20361,1374168,3066977,134886,45946,20589,45058,20323,6253190,7110116,20316,1052696,20261,20298
1670,1670,1c0eee2aa44ac,2251340,103579,498441,1344188,1532819,1333594,8165094,1167481,2100124,2773492,103578,1020281,2100092,1020275,1135914,1740167,2383226,1020305,1519603,5869480,2099146,1020319,1020301,1488709,1020277
1671,1671,1c12094a1fd5a,11049268,98808,120992,136812,1077356,1823735,4570828,98817,1105386,98793,4935706,98791,349541,960857,6176572,120651,2154120,7717288,98809,675931,1829857,98798,4631854,122776,98789
1672,1672,1c1629371f904,3142865,15135,49184,16444,1625187,5074008,48428,4439036,49127,49790,2471960,148116,48528,99977,99825,3826724,225386,223566,48585,81608,49454,5601414,49638,6276336,128147
1673,1673,1c18d3025c319,2023159,2684618,3504954,1122684,2391468,9502600,669471,9347722,3943476,9319196,9917448,10718900,10338064,5666518,2103464,10453132,6420038,8200824,8985062,7935022,9742002,8458580,9447914,5755658,6703534
1674,1674,1c1a79bfd1a60,34483,42499,42981,4560426,34486,7738812,34487,34498,2856166,43082,42603,899543,34491,1004225,34496,933709,42639,488856,152266,100327,42418,1249737,43119,34500,3249738
1675,1675,1c25469a8c373,29801,29808,402726,3761048,29829,2016823,914271,9253,882789,1864915,9252,17822,4907168,5050076,3133564,1797085,29832,1954563,29837,888931,9259,9257,137016,15320,
1676,1676,1c2772c523f7d,3087276,1773965,3849372,2176484,6144956,1907335,1939413,4067468,2747192,10766960,1359093,2847584,5526842,2633334,2242448,4011778,2876448,1554213,2172464,3438688,4868032,4264136,1770615,1943513,2254460
1677,1677,1c31d64593acf,7781490,7886952,1337308,1375184,2272844,5816282,3369338,326746,1030754,10281174,894191,5808922,1708619,898087,1711805,8136176,970029,853171,4528934,6668038,370916,5106006,9202272,1345499,1823649
1678,1678,1c358359e3dea,104632,3145614,1244976,9160072,1244681,1244990,2069426,5130198,1244988,1244689,9969660,2680222,2245540,4504514,8740732,2507749,8935760,9210272,2507752,4346828,5008004,104902,4567728,2077872,9689942
1679,1679,1c38b464facb6,9520248,2776718,7381790,9439018,7315032,2811400,8456154,3181959,8740576,104748,105012,2277738,104689,104714,7969344,5963448,8192180,5960380,5057716,4505276,8956610,104717,1776159,3994270,7282784
1680,1680,1c3a0de043580,3812500,42231,5210590,105964,147249,39740,5592002,9773310,9049916,9038354,2879313,886065,9021312,5765492,6507278,6292010,6686754,6760770,,,,,,,
1681,1681,1c3af1579016b,3467506,8171,1265111,3876846,8151,64558,64136,67177,96554,118961,2225484,3182764,3219775,6575310,3848946,1939525,4371904,4657626,67206,10091196,55885,8196,927115,8184,58627
1682,1682,1c3cbd06f50a3,3134918,2109618,1941951,8787616,5831306,9033860,9804272,7353888,10115820,5076388,4342002,9237378,3826272,3499546,1184108,9781386,1102608,11010026,11067936,9810242,7806496,,,,
1683,1683,1c48439d2c63c,1771193,5422798,7300298,4607866,4304686,104786,5145380,2828646,5637710,2892308,2851664,2221316,6213724,3842192,4985898,5755090,4542868,3842238,5877644,9252742,4525082,6623054,1769241,2707953,4942724
1684,1684,1c4bc2095317c,2456288,115674,9413,9418,5070828,7305586,96276,101420,6654564,9425,7210154,43249,43248,6480456,4742320,6477244,4523068,43250,3851128,2267168,113919,101413,4611820,3893544,4252004
1685,1685,1c4cd009f029a,2948662,1854659,646931,20046,84711,19945,45989,81801,83034,19877,1236673,106378,4724464,19961,19933,1478511,20023,20102,897937,45120,45474,107946,917433,20103,945669
1686,1686,1c4f80831221d,9814512,106769,7550,107285,9555534,48192,7544,921577,48216,5195886,13107,7038606,147336,5812954,48231,2055058,48311,1375530,7559,4423736,2730398,7333050,9969730,107863,8206186
1687,1687,1c534b11db9fb,5109458,1263965,9333514,5866600,1173517,1175697,1422624,1223582,3928982,1108769,1271595,4555492,3103052,1527727,2643726,3205928,4515090,1232446,3942050,2735226,1268884,1200370,3380770,1523871,
1688,1688,1c59f78b796a5,981019,930065,2799982,99476,128017,322306,898113,1030646,1324522,1719577,2215554,2273386,2508946,6267434,99481,1792789,99486,1528243,852611,2297066,1024370,932147,2104226,99472,2110340
1689,1689,1c6320e16f28f,2668878,1667607,105890,9179304,100643,1152480,2097270,2278130,105856,16776,33264,105823,16456,42265,4761324,42281,932223,16488,85455,2904656,1361885,5852566,16779,100628,107596
1690,1690,1c6b9793728e3,6747666,90642,1554473,1056022,2833460,8277978,90152,1746207,9616894,90150,90175,7698254,1610763,1224534,90100,90824,90099,220091,9510854,90838,4553414,90842,7822648,90353,90295
1691,1691,1c6df6924aa49,4004224,6776316,11182574,9439068,6902958,7238248,8422870,8281792,5502298,1564809,2025999,2036539,2273254,2791232,3084238,3161538,4089396,5526910,5945040,8735670,8947682,9376850,9406638,9421978,
1692,1692,1c729bc77831a,149368,1246356,124441,1680647,128338,18056,21163,2627910,139075,21167,2235034,930423,45273,125923,2005821,912149,21190,2246092,890757,21171,1207834,1341749,738011,18055,
1693,1693,1c75553b2f96e,29824,29801,3133564,9251,9250,29829,9259,29808,402726,6114072,914271,9252,1797085,5050076,9890220,704456,9562464,29797,29811,96660,5735622,29837,3184346,9550128,5738686
1694,1694,1c7e0cf363d04,6892720,3061914,1345404,3148386,54864,54896,1320172,55147,54947,3505194,55134,109233,995701,55029,54973,2922459,940380,9547228,54872,54959,54876,1336090,3923476,101876,2071582
