user_id,session_id,timestamp,step,action_type,reference,platform,city,device,current_filters,impressions,prices
BD7IB9NZV4A6,5c3df3adbbdd0,1541063409,29,clickout item,846331,UK,"Milton Keynes, United Kingdom",mobile,Sort by Price,6437018|46687|46751|390676|846331|633331|19516|48159|8412456|48009|1333912|19514|386461|1362432|2769952|1362434|47004|47113|48140|1325910|5412396|8193622|1363038|47143|46540,44|48|48|48|50|51|55|57|57|59|60|64|68|69|68|69|71|70|70|70|72|72|75|76|77
FQ5YWIKJWG8G,cd597ee588a7c,1541148458,22,interaction item image,62700,US,"Keystone, USA",desktop,,,
GNM81UTOM9M6,c2fe3c29457c5,1541539473,50,interaction item image,52028,CA,"Cologne, Germany",tablet,,,
WMIOCGJNPEA6,0e83a67cc9a2a,1541140895,117,interaction item info,8386538,AU,"Chiang Mai, Thailand",tablet,,,
P97W4KSBJJ36,f1a3b55fe0f0e,1541532841,47,interaction item image,104592,BR,"São Paulo, Brazil",mobile,,,
VK4YO400IL3M,8a6c3b4794055,1541408136,1,search for destination,"Salzburg, Austria",DE,"Salzburg, Austria",desktop,,,
SY8X5ZHWXIZJ,600b1640057c7,1541252130,6,search for destination,"Langdale, Canada",UK,"Langdale, Canada",tablet,,,
KM2VL569ASPI,dc0bbb5b40e7e,1541107666,4,interaction item image,787711,PL,"Gniezno, Poland",mobile,,,
Y1PLFS1TBXSM,4cf367c17ab16,1541347255,814,interaction item image,4995818,PH,"Singapore, Singapore",mobile,,,
EOJ9PX0H9CFF,62d7cefc80e98,1541279976,140,interaction item image,347976,CH,"Praia, Cape Verde",desktop,,,
H0Y2XE210258,de19db927b71d,1541252189,14,interaction item image,140928,NO,"Vilnius, Lithuania",desktop,,,
XO3T353X2SYD,e5eedf6745071,1541163109,11,interaction item info,1503977,DE,"Trieste, Italy",tablet,,,
9Q4S605D4TPH,aca68a1b937fa,1541371195,33,interaction item image,5059294,BR,"Porto Seguro, Brazil",desktop,,,
4BBP2SE6I5CS,d5238d3f41bcb,1541047882,13,search for poi,Venice Beach,US,"Venice, USA",desktop,Sort by Price,,
R0A0AZB5K55V,5090a84d67a9d,1541336088,7,interaction item image,2062540,TR,"Ağva, Turkey",desktop,,,
MRN5W29K9IXU,c182cae5d6ee1,1541103000,614,interaction item image,4531445,IN,"Udaipur, India",mobile,,,
3VNWA1KVWUGX,2b3e0b8a9bf1e,1541375355,42,interaction item image,1797437,BR,"Petrópolis, Brazil",mobile,,,
FEC38SU6FMAX,a28bcface0e1e,1541462087,28,search for poi,Arena de Sao Paulo - Arena Corinthians,BR,"São Paulo, Brazil",desktop,Excellent Rating,,
5SOMAECRTYAX,a96d09797a65f,1541100151,4,filter selection,Sort by Price,IT,"New York, USA",tablet,Sort by Price,,
ENCVQ9ZBSOUD,920c760cc2ffd,1541173618,1,search for destination,"Chester, United Kingdom",UK,"Chester, United Kingdom",desktop,,,
T08LF7R7MCVP,6e4b9ac42cfce,1541426477,13,filter selection,4 Star,FR,"Strasbourg, France",desktop,5 Star|Excellent Rating|Spa (Wellness Facility)|Best Value,,
WR0DSNS1GLVC,6fdadf5f74d82,1541174809,47,interaction item image,92791,TR,"Budapest, Hungary",desktop,,,
4L1772MY2C8I,c2d86f6816933,1541468954,88,interaction item image,63983,US,"Santa Cruz, USA",mobile,,,
CWU6L6V5C39I,3afcf3a9f68c1,1541441597,257,interaction item image,104498,BR,"Salvador Bahia, Brazil",desktop,,,
SIFUEVJW08UQ,63277167ab366,1541066121,4,interaction item image,5070042,IN,"Bangkok, Thailand",mobile,,,
PZHQW480OV8K,9dca6a5335dd5,1541224904,55,interaction item image,793966,ES,"Castell de Castells, Spain",mobile,,,
884YWG1V61S6,8e5db9b70d29c,1541102302,1,search for item,97699,RU,"Moscow, Russia",desktop,,,
2VTDR5W0TB41,a84ff7d1cdf9d,1541289465,9,change of sort order,price only,CA,"Chicago, USA",desktop,,,
775IOWR4L86G,2608aa5fd31c0,1541439255,13,interaction item image,3145614,BR,"Guarujá, Brazil",desktop,,,
8VGRHV1R423D,34474c573c8f2,1541331204,5,clickout item,5737984,AU,"Fremantle, Australia",mobile,,105407|102485|109065|508196|5737984|2892448|6446548|3967390|1709873|5204288|5067028|2336924|5711636|508181|4423400|2849058|5834522|3177748|1254220|10140144|8973676|1254218|10067888|10160578|10896532,176|194|187|177|153|151|44|71|135|149|126|107|97|41|42|58|246|90|42|172|130|41|139|92|106
FSV7FYMCDY40,efbe18718e398,1541075253,78,interaction item image,8707094,BR,"João Pessoa, Brazil",mobile,,,
WFAA98LYJ4QP,91bdcc7d841bf,1541456791,203,interaction item image,1321115,CA,"Venice, Italy",mobile,,,
0F4ELR109ZYN,c8eba552b0080,1541363130,33,interaction item image,93694,GR,"Borovets, Bulgaria",mobile,,,
Q4CW1M6I2YZT,ada0f76a41c0a,1541219147,111,interaction item image,1785753,MX,"Merida, Mexico",tablet,,,
B1CCS878ZVTN,e6085632f1157,1541318106,241,interaction item rating,9954334,IN,"Lonavala, India",mobile,,,
K0F203JZLI35,34c2c841f0d05,1541414912,3,search for poi,Rives de la Seine,BR,"Paris, France",mobile,Hotel|Focus on Distance,,
JXKPWF8681E6,eddda0d9d16df,1541149826,4,filter selection,Best Value,TR,"Ankara, Turkey",mobile,Best Value,,
XDS20CPXZJD0,bfae8a37ad2fe,1541182380,157,interaction item image,478656,BR,"Porto Seguro, Brazil",mobile,,,
PP0A2650LHYQ,f5fec6cf98f90,1541470311,89,interaction item image,394201,CA,"Montréal, Canada",mobile,,,
3GYE16UOUOIO,38d9ef1b982f1,1541457720,49,interaction item image,100227,US,"Cancun, Mexico",mobile,,,
PE6GNXG514KM,dd372d6321648,1541118904,85,interaction item image,1668665,BR,"Armação dos Búzios, Brazil",mobile,,,
KH661178E1RT,41de499b1e15e,1541434692,104,interaction item image,151099,IT,"Vienna, Austria",desktop,,,
SE3MQ11Y2LOC,e7e56794ae7d6,1541361178,201,interaction item image,1673831,BR,"Gramado, Brazil",mobile,,,
S35906NJQ88K,6e84973aedff0,1541429865,1,clickout item,107015,BR,"Foz do Iguaçu, Brazil",mobile,,128516|312841|107015|2164776|106946|1375175|4335132|1945515|477911|478861|2508042|7786148|6825932|10912648|1253425|4018416|6696264|8455344|9044366,277|69|335|72|209|101|325|119|69|69|48|57|50|95|68|85|68|60|57
SNI2GW39BY3Q,7589edc993642,1541055272,27,interaction item image,5056102,ES,"Barcelona, Spain",mobile,,,
OREEY69U3L2B,075b9b3163ddd,1541310735,13,interaction item image,1331952,MY,"Johor Bahru, Malaysia",mobile,,,
G499LWV6QHO1,c73672dd8029d,1541498755,102,interaction item image,101409,MY,"Kuala Lumpur, Malaysia",desktop,,,
5QNGF2NQP4UA,9e9e77d99a1e8,1541540105,22,interaction item image,51982,US,"Munich, Germany",tablet,,,
4DCTN1HYEM85,ce44633930dd9,1541112151,22,interaction item image,478626,BR,"Porto Seguro, Brazil",mobile,,,
MBAMF3T3CO9R,d1e2a693fd993,1541153212,61,interaction item image,14684,AU,"Venice, Italy",tablet,,,
LYYSYLTTZMXR,cd6f8e34f4183,1541150881,79,interaction item image,2680756,MX,"Valle de Bravo, Mexico",mobile,,,
IGM246PRGHE3,83da7a7caf6de,1541107851,5,interaction item image,2395652,BR,"Abraão, Brazil",mobile,,,
B6T9IDDSHMEM,fa3364e0209b4,1541415891,256,interaction item image,14767,JP,"Paris, France",mobile,,,
C9070YJF6LVP,8a4db8622299f,1541071918,14,interaction item image,15593,UK,"Milan, Italy",tablet,,,
DT9TVDQKIMZ4,2e807a013a22e,1541351013,24,interaction item image,324631,UY,"Buenos Aires, Argentina",mobile,,,
W0LIIZR37TH7,20ada54a1d63d,1541454370,23,interaction item image,7126736,UK,"Liverpool, United Kingdom",mobile,,,
GKKO5KH09VG3,22019b404a566,1541505229,39,interaction item image,1031924,JP,"Sapporo, Japan",mobile,,,
8I3ZL8ZCXDZF,2d296bcff8f89,1541338491,38,interaction item image,2210598,BE,"Bangkok, Thailand",mobile,,,
QSWWLOI5A0TZ,095d52a5249eb,1541078664,37,interaction item image,106920,IT,"Milan, Italy",mobile,,,
HBGLF60WE7YM,d9a9867a2363a,1541367084,856,interaction item image,885117,US,"Fort Myers Beach, USA",tablet,,,
QD315NVNQWYN,05b13d12476bf,1541274766,88,interaction item image,2675060,BR,"Bertioga, Brazil",mobile,,,
W04M3PG46ETV,da7718d84123b,1541489549,61,interaction item image,93181,RO,"Warsaw, Poland",desktop,,,
809BO5IC2BHR,a07ec46ec199c,1541261586,108,interaction item image,43972,CA,"Banff, Canada",mobile,,,
B9A85KFFF16Y,72734b309a2e6,1541329359,39,interaction item image,1535635,IN,"Lonavala, India",mobile,,,
ZGZWZ0DQX3MS,85aa5d808b2fd,1541459158,156,interaction item image,56498,CL,"Miami Beach, USA",desktop,,,
ANAPA57I4Y6I,4c455b6726ccb,1541098296,3,interaction item image,153205,SE,"New York, USA",mobile,,,
AF0KZS7DJ0WD,47551bd3bf611,1541527319,34,interaction item image,890781,BR,"João Pessoa, Brazil",desktop,,,
QSUXZRTPBH2N,ccd2982822ea0,1541423043,12,clickout item,4094266,JP,"Matsushima, Japan",tablet,,2143546|4094266|1148950|2217132|1161608|2326206|1161606|1180934|7335750|7683706|5431512|6218340|6848900,410|137|168|144|184|74|469|342|97|375|201|79|299
16JQYQ57173O,e18734fde6072,1541512062,20,interaction item image,4531445,IN,"Udaipur, India",mobile,,,
62CMSMQNTWUO,902d7779b7690,1541215339,27,interaction item image,1258002,MX,"Mexico City, Mexico",mobile,,,
M9HBP16IK7LJ,a1b5835133e3a,1541354996,5,interaction item image,398486,CA,"Niagara-on-the-Lake, Canada",tablet,,,
I8KB1QE2GH2W,f1e288155f6ef,1541344106,3,change of sort order,interaction sort button,JP,"Barcelona, Spain",desktop,,,
A9JSL21C6O4H,ee006e832ea9e,1541159041,9,interaction item image,42294,ES,"Amsterdam, Netherlands",desktop,,,
R75KXDS1EUN1,770ef7bdd8139,1541518008,1,search for destination,"Paris, France",FR,"Paris, France",desktop,,,
VHACXIMTB9NC,152cbe34fdc5e,1541125364,21,clickout item,6802782,BR,"São Paulo, Brazil",mobile,,5754938|2419498|9667498|3382210|10128168|3822282|6802782|9806900|9986390|2049957|2832608|4115054|5000886|7143184|10644408|6173420|9526386|2576100|3896032|7844208|8501104|9587862|1664961|6747230|8316554,32|23|36|23|23|23|27|30|31|34|30|32|34|28|35|25|28|30|23|12|32|33|35|36|27
NT309LG4YFCX,b6be6e2481eae,1541107502,25,interaction item image,4494426,IN,"Port Blair, India",mobile,,,
TF5D3COID5M6,fc103e886323b,1541337852,43,interaction item image,512136,BR,"Balneário Camboriú, Brazil",desktop,,,
XC4CEEW37QPM,6117a2567b936,1541097635,11,interaction item image,397986,CA,"Sainte-Agathe-des-Monts, Canada",desktop,,,
HMB3X6RMRC4U,bb61781da4a1e,1541452722,248,interaction item image,3896696,TR,"Edremit, Turkey",mobile,,,
A64TKM8WTDKP,283a10e3f7681,1541240471,174,interaction item image,2004661,AU,"Sydney, Australia",mobile,,,
U5NTE0ADIALX,3f7813c23cb8d,1541465525,66,interaction item image,1343526,BR,"Paris, France",mobile,,,
PK0GXH5GGUVK,287a31d11389d,1541255329,284,interaction item image,49740,FR,"Paris, France",mobile,,,
K68SC9X60MQI,d99e17bb0e571,1541538763,100,interaction item image,1390054,BR,"Porto Seguro, Brazil",mobile,,,
5E0S0BF79O3F,06c41c589e8b7,1541247719,41,filter selection,2 Star,RU,"Sochi, Russia",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star|3 Star|2 Star|1 Star,,
0MQ77MC64UYY,8ac8d46dfe60d,1541546832,66,interaction item image,2579590,AR,"Armação dos Búzios, Brazil",mobile,,,
1MSC07RCCEOT,4105d3afe6c01,1541317670,38,interaction item image,7328786,JP,"Osaka, Japan",mobile,,,
J60P69LAONP5,5f7acaaa35e8b,1541359386,101,interaction item image,1537785,DE,"Potsdam, Germany",mobile,,,
HUFRNPHR5EFQ,fc9f1dacbfc30,1541102159,39,interaction item image,1653331,BR,"Campos do Jordão, Brazil",desktop,,,
6TLBDTEPZI3L,dbc4871d23b89,1541140142,21,clickout item,4888342,ES,"Valencia, Spain",mobile,Serviced Apartment|Focus on Distance,2627602|3880538|907941|1888993|4020072|924515|4888342|85288|1890547|1079696|1276412|3966458|1996771|7778854|9750516,138|110|114|156|74|128|133|104|110|64|124|217|219|85|200
L7M3MVZVOX12,071e0d8bd44bb,1541477354,20,interaction item image,2218482,DE,"Yellowstone National Park, USA",tablet,,,
IIY59J8Q484I,9a76aabf1999d,1541452061,7,search for destination,"Zapopan, Mexico",MX,"Zapopan, Mexico",mobile,,,
V7P4VY04TEA4,6d661d2d1f896,1541545510,16,interaction item image,96306,US,"Gerakini, Greece",desktop,,,
YB5195Q81HO9,ac8b0c7d6f85e,1541121170,430,interaction item image,80332,FR,"Sousse, Tunisia",mobile,,,
G050EQM4FHPV,d3663c74801a5,1541275259,16,interaction item image,8562864,US,"Panama City Beach, USA",desktop,,,
73DE5ENX5ZM8,0b6b0ad89c3a9,1541542900,43,interaction item image,400971,US,"Atlanta, USA",desktop,,,
NL9H8874MPYQ,1d98c5d58a7dd,1541253135,143,interaction item image,67356,US,"Orlando, USA",mobile,,,
G22465D4Q166,206ce2f5e0794,1541356609,31,interaction item image,34302,MX,"Mexico City, Mexico",mobile,,,
BPHNHA3OSNIJ,cb70b59698b4e,1541328903,3,filter selection,Focus on Distance,AU,"Sydney, Australia",mobile,Focus on Distance,,
9SEKU8XTOOV1,dc32429c66a10,1541265784,156,interaction item image,3519618,ES,"Lisbon, Portugal",desktop,,,
O7V38EHG70J6,f0b72bcae0639,1541118703,100,interaction item image,3251812,AU,"Albany, Australia",mobile,,,
5A99PXB68USQ,2218d66f0ce77,1541085627,1,interaction item image,1425928,IN,"Puri, India",mobile,,,
8M63Y1GHH366,3961e0b8c4117,1541258681,33,interaction item image,1457587,AR,"Puerto Iguazú, Argentina",desktop,,,
VVR8QVY92EC0,3fca0ebe4e641,1541540059,2,interaction item image,150297,CH,"Saas Almagell, Switzerland",mobile,,,
N6ODAMXS2HHA,d1010b0b399c6,1541102548,12,clickout item,2585308,GR,"Pertouli, Greece",desktop,,5019922|886797|1279718|886789|1416696|1141532|2585308|1578829|2039881|1127334|2351502|2584644|1001023|5984364|1422981|1578835|5175812|2584558|8219306|2500328,100|69|59|59|44|61|55|65|48|55|56|60|65|49|95|80|40|50|70|50
B6OSEZM144AN,8667bbb38efb9,1541299146,10,interaction item image,6016004,BR,"Natal, Brazil",mobile,,,
R2GT1A20WOTJ,73823155b0430,1541151028,1,search for item,5666246,MY,"Pontian Kechil, Malaysia",mobile,,,
O0AGBXN2UW3F,06cc489fe9ddd,1541521855,3,clickout item,2350762,DE,"Frankfurt, Germany",mobile,Focus on Distance|Car Park,5983|2350762|1824949|50828|155800|83673|148454|1106726|763166|2867352|1083048,67|44|66|72|59|69|68|59|61|57|72
MIZ1PF8SVTL4,2c23ba4ebe73e,1541044997,23,interaction item image,105205,AU,"Geelong, Australia",mobile,,,
XCC9CXSDEMFG,626455454136c,1541441361,20,interaction item image,110874,ES,"Mérida, Spain",mobile,,,
QYKWP2Y9NHC7,5b2a6dbdc8ba0,1541421580,7,interaction item image,2876544,BR,"Cananéia, Brazil",mobile,,,
8DPULM0FDH2K,2eb2bbc20d169,1541382340,128,interaction item image,15580,US,"Orlando, USA",mobile,,,
0DGXO5TM3G36,468a7906c2339,1541545409,2,interaction item image,52297,DE,"Hamburg, Germany",mobile,,,
CJH7LMWBC5UM,13437565d1062,1541181126,65,interaction item image,888179,IT,"Naples, Italy",desktop,,,
16KN40NCB08T,95701ac2ebd90,1541431537,10,interaction item image,1883145,BR,"Samambaia, Brazil",mobile,,,
AGV7L1LAQBF7,80db2c793260c,1541433690,6,interaction item image,27225,CH,"Einsiedeln, Switzerland",desktop,,,
EG7MBA5QBGUP,21774bfca3d0c,1541202517,27,interaction item image,4174296,IT,"Pontedera, Italy",mobile,,,
Q28T3H1CTC8N,db33a0d3989bb,1541091368,63,clickout item,1284909,AA,"Bengaluru, India",desktop,,3134270|147455|1284909|10492062|9957192|147461|9973680|1451225|6205954|470131|1234140|5177326|1244504|1532365|395951|343841|9946290|1238330|6737874|10766038|399341|10559754|10602096|8407186|151929,62|39|51|34|18|55|23|62|39|55|57|40|31|59|33|46|37|26|40|26|21|60|39|62|48
NB092QMLM0WU,86d781b6f719e,1541524887,77,interaction item image,1279010,ES,"Paris, France",desktop,,,
ECKHCH6U4ZS0,37d7e423874ee,1541182870,57,interaction item image,4866758,IN,"Puri, India",mobile,,,
TMUKFRF0FTU8,7a7ed610d54e5,1541367233,52,interaction item image,13658,DE,"Hamburg, Germany",mobile,,,
ZJFMMM42KC77,12b82b20e30e2,1541148205,44,interaction item image,14220,DE,"Munich, Germany",mobile,,,
J3SKE177GJHH,b9cd6dcc0023d,1541143544,15,interaction item image,1430167,SK,"Bratislava, Slovakia",desktop,,,
3KFPGH0Z3TSJ,f5d50ad0db309,1541530896,1485,interaction item image,5778260,BR,"Cabo Frio, Brazil",desktop,,,
2R5DYJHUNYDU,19cb2de4ff38b,1541148018,109,interaction item image,1769277,ZA,"Umhlanga, South Africa",tablet,,,
9J9V0RL48FTN,9c7070e2f2ea1,1541543713,100,interaction item image,1502147,BR,"Rio de Janeiro, Brazil",desktop,,,
JPHYJDCGDUCD,50b7417c4c618,1541148556,19,interaction item image,2673868,RS,"Hurghada, Egypt",mobile,,,
M91EKOVDJGZX,838665d955196,1541267365,278,interaction item image,3138688,RU,"Sochi, Russia",desktop,,,
5BK9WDAVZGQK,dc72232b8e1a1,1541237314,3,clickout item,14425,AT,"Vienna, Austria",mobile,,6223594|35734|151109|1049970|916559|14425|1103810|2407016|107042|8937764|2898100|7898550|466961|2047151|9764120|2835596|1327548|6790536|10784238|10206326|9363644,89|73|63|93|92|99|92|93|68|97|92|73|95|60|51|79|96|66|96|72|87
LETDKW7QB0H7,be1a1573cb6f7,1541381634,77,interaction item image,1179620,BR,"Armação dos Búzios, Brazil",mobile,,,
T88SAK5JZISE,9b168927abfeb,1541327935,19,search for item,1020345,FI,"Matsuyama, Japan",desktop,,,
21HBX9DGAPUS,03a081c955346,1541339797,19,interaction item image,2870447,BR,"Niterói, Brazil",mobile,,,
PLU711LJA8RW,7996ba731b23f,1541433842,47,interaction item image,2671862,BR,"Rio de Janeiro, Brazil",desktop,,,
NXJ7QI6JXD6H,0610fd33bef1c,1541272083,6,filter selection,Breakfast Included,IT,"Seville, Spain",desktop,Breakfast Included,,
86FOV7Y8H9FE,dc417d59cb0e7,1541097194,71,interaction item image,1176190,ES,"Bordeaux, France",tablet,,,
UJ2H8ZIXP9JD,0b1dc45694160,1541363089,221,interaction item image,3157188,UK,"Frankfurt, Germany",desktop,,,
5U7F9A48OCPQ,2c2b1080a7727,1541361075,46,clickout item,5966734,IL,"Miami, USA",desktop,Sort By Popularity,67188|96554|5620902|56179|9720|1108198|2153000|5141022|1488407|8184|5966734|8193|8200|1285690|8179|8190|67202|8203|8197|4487344|665626|153082|1953675|6988130|2617902,89|361|201|156|399|273|98|241|148|179|90|158|249|112|105|124|166|190|159|116|126|127|103|134|115
OV2ZITR7UV20,0b482ff5a0e08,1541227210,1,search for destination,"Valencia, Spain",ES,"Valencia, Spain",mobile,,,
D3B57UTXED8G,e58fcda6064fa,1541262948,3,interaction item info,105852,NL,"Tilburg, Netherlands",mobile,,,
SFG4EJRQE4ZY,0a952889fe799,1541162548,3,clickout item,106500,JP,"Kagoshima, Japan",mobile,,1013747|2866932|1036706|818236|346896|2217236|1955549|1013791|1521963|1585167|1522005|106500|3065066|365436|2401964|1013783|1521959|11164726|2217222|5669628|8165386|7382646|7380946|7331614|7341748,226|155|126|124|119|192|117|136|214|150|72|70|161|125|99|242|88|50|125|214|154|174|87|62|57
E93E5SG58COG,7e1ea550cc943,1541196654,58,interaction item image,2021243,GR,"Metsovo, Greece",mobile,,,
RDJMG778OXL2,8cd21928832a1,1541279663,312,interaction item image,2416399,AR,"Punta del Este, Uruguay",desktop,,,
SIXSRTULNFN6,a2b4baa80befb,1541396223,150,interaction item image,4560426,MX,"Cozumel, Mexico",mobile,,,
LF72NGNA87PZ,0614bcca581a3,1541086240,28,interaction item image,54593,BE,"Brussels, Belgium",mobile,,,
9IL0YHU37EIC,e1cd6eafd0247,1541079586,20,clickout item,2873967,UK,"Sheffield, United Kingdom",desktop,,938604|951403|2873967|48025|1842925|46860|101364|47050|530961|47133|19185|47211|46251|1134675|207966|19181|1152130|627446|46644|165492|682111|19180|1840579|19189|2374034,96|75|80|67|89|78|149|93|79|84|96|71|101|85|75|65|72|55|50|112|101|61|51|130|71
Z7J3XRC6YU9T,154c524b1e4b6,1541298068,6,interaction item image,138568,UK,"Chelmsford, United Kingdom",mobile,,,
549939TW1O7H,cfca229b83f82,1541193201,3,interaction item deals,2326194,AR,"Maceió, Brazil",mobile,,,
D9869KU8UT5J,6f55095d232b8,1541175202,14,change of sort order,interaction sort button,DE,"Beijing, China",desktop,,,
8PIE22ASDP3J,1ee314c9f171c,1541353454,2,interaction item info,9481006,AT,"Salzburg, Austria",mobile,,,
649FU7QX146U,84871f068eb01,1541380431,57,interaction item image,78084,US,"Alpharetta, USA",mobile,,,
QLV3RJVS90GP,5b410b36bf0c3,1541202069,26,interaction item image,73496,US,"Ocala, USA",desktop,,,
6QKTA129T2O3,e03b5e1400d3c,1541217219,10,interaction item deals,105250,AU,"Mildura, Australia",mobile,,,
12EASE388W17,7cadbff86d330,1541083983,4,interaction item image,1501415,IT,"Fira, Greece",mobile,,,
GN7AECF96J4P,76859cb85d3af,1541260882,46,interaction item image,9553566,UK,"Albufeira, Portugal",mobile,,,
Q38933G9Y9MY,aa5c520758487,1541255010,59,interaction item image,4776750,MY,"Shah Alam, Malaysia",mobile,,,
KRJDVJX7MC5H,4a05aafe271e3,1541548490,97,interaction item image,1008739,BR,"Gramado, Brazil",mobile,,,
21XSOMHXN4RS,1e08840ee21a8,1541077461,2,clickout item,1090598,DE,"Berlin, Germany",mobile,,2270528|6337998|5557|1221342|5716|2769706|3181783|7018120|2524442|5672|1090598|52979|5674|5693|52195|5910514|1090600|1621897|5669|1471509|52478|1736129|5740|51014|972749,111|148|136|79|60|166|64|77|119|78|76|50|45|122|999|102|102|128|60|122|53|79|38|78|88
C1151WD8GZHS,4a8525a1f882d,1541131051,114,interaction item image,3200406,BR,"Monte Verde, Brazil",desktop,,,
V3N1A2WMXLB4,b8db1eece4909,1541364001,30,interaction item image,1322515,DE,"Marrakech, Morocco",desktop,,,
